title,text,url
Software Entwickler (m/w),"Fundierte Erfahrung und entsprechende Ausbildung in der Software-Entwicklung (Informatik FH, UNI, EDV-HTL oder langjährige Praxis) - Sehr gute Kenntnisse in gängigen Programmiersprachen (z.B. Java oder C#) und Entwicklungsumgebungen",https://www.metajob.at/dres/jc?p=00fvu544js7p7y
Embedded Software Entwickler (w/m/d),"Design und Implementierung von Embedded Echtzeit Software auf sicherheitsgerichteten Steuerungen neuester Generation … Erfahrung in der Software-Entwicklung von sicherheitsgerichteten Embedded Echtzeit Systemen, inkl. Testung und Dokumentation … zumindest einer Programmiersprache (z.B. C/C++, Java, Python)",https://www.metajob.at/dres/jc?p=000a5vwb531ziw
Praktikum / Bachelorarbeit / Masterarbeit,"du hast bereits Programmiererfahrung (C#, J2ME, Java) oder … Mitarbeit im Team bei anspruchsvollen Projekten - eigenständige Arbeiten im Rahmen von Diplom- , Master- oder Bachelorarbeiten - Wie bieten dir eine herausfordernde Tätigkeit in vielseitigen Aufgabengebieten und selbständiges, kreatives Arbeiten in … ",https://www.metajob.at/dres/jc?p=008hpugg84906g
Nebenjob: Full Stack Developer (m/w/d) - 10h / Geringfügig,"Entwicklung und Optimierung: Druckplattform für Studierende - Interne Support-Tools, Tracking und Management-Tools … Erfahrung in umfangreicheren Software Projekten in einer objektorientierten Sprache (Java, C# … Erfahrung in der Arbeit in Software Development Teams",https://www.metajob.at/dres/jc?p=00ga08sehy52ot
Programmierer/in für Start-Up gesucht,"Dafür suche ich eine/n ambitionierte/n Programmierer/in (gerne auch ohne abgeschlossenes Studium) mit Webentwicklungserfahrung zur Realisierung des Projektes … Idealerweise Kenntnisse in Programmier- / Scriptingsprachen (Java, Ruby, Phyton)",https://www.metajob.at/dres/jc?p=002vnj9p9a6vti
Programmierer ERP Software / IT-Techniker (m/w),"Abgeschlossene technische Ausbildung mit Affinität zur Programmierung - Kenntnisse in C, C++, Python oder Java von Vorteil - Interesse für ERP-Systeme und Unternehmensprozesse (Buchhaltung, Lager, Produktion, etc.) Lösungsorientierten Arbeitsstil",https://www.metajob.at/dres/jc?p=00ca79egzwsg44
Software Entwickler (m/w/d),Du hast Erfahrung mit agiler Software-Entwicklung und sehr gute Kenntnisse im gesamten Java-Ökosystem … Du entwickelst Softwarekonzepte und -architekturen für eine flexible Softwareplattform. - Du lieferst hochwertige Lösungen für unsere vielfältigen Kundenanforderungen,https://www.metajob.at/dres/jc?p=00ega4whabkmsz
Developer C++,Entwicklung von Interfaces - Entwicklung und Wartung von C++ QML-Plugins - Abstimmung der Anforderungen mit Kunden - Mitarbeit bei der Entwicklung des grafischen Designs - Technologien und Skills - Qt - CSS3 - PHP - Java - Android - Angular - JavaScript,https://www.metajob.athttps://devjobs.at/job/11660827945017340?utm_source=metajob&utm_medium=cpc&utm_campaign=mj1
DevOps Engineer,"Bei SQUER zu sein heißt vor allem, sich weiterzuentwickeln, Thought Leader zu sein und als Team Player & Freund der offenen Kommunikation aktiv mitzugestalten … wodurch du bereits erste Erfahrung in der Softwareentwicklung sammeln konntest (Golang, Python, JavaScript/TypeScript, Java)",https://www.metajob.at/dres/jc?p=00fyza43gejmb2
Jr. Software Entwickler,Anpassung bestehender Softwaremodule - Unterstützung der Fachbereiche bei der Gestaltung von Geschäftsprozessen - Durchführung von Problemanalysen - Mitarbeit in Softwareentwicklungsprojekten im Java Umfeld … Erfolgreicher EDV-HTL-Abschluss,https://www.metajob.at/dres/jc?p=000a4tpmjp8y7v
Full Stack Developer (m/w/d)),"Analyse, Konzeption und Entwicklung von innovativen Softwarelösungen - Implementierung von Softwareapplikationen in der Programmiersprache Java - Kundenspezifische Adaptionen (von der Analyse bis zur Umsetzung) … Berufliche Erfahrung in der Softwareentwicklung",https://www.metajob.athttps://www.door2solution.com/karriere.html
Software Entwickler Test Automation (m/w),"Entwicklung und Betrieb einer automatisierten Testumgebung … Fundierte Erfahrung oder entsprechende Ausbildung in der Softwareentwicklung (Informatik-HTL, FH, Uni) - Programmierkenntnisse in objektorientierten Sprachen, vorzugsweise C#, .Net oder Java",https://www.metajob.at/dres/jc?p=00789qe9sk8ver
Full Stack Developer,implement ongoing improvements of development processes and methods together with your team - Technologien und Skills - Apache Solr - TypeScript - Azure - Elasticsearch - Java - Angular - Hibernate - Docker - Kubernetes - MEAN - Spring - Unsere Erwartungen an dich,https://www.metajob.at/dres/jc?p=00eonfli65cc4x
Software Entwickler (m/w),"Spezifikationen nach Kundenanforderungen definieren - Entwicklung von Softwarekomponenten in unserem modularen MMS by Kon-Cept System … Fundierte Erfahrung oder entsprechende Ausbildung in der Softwareentwicklung (Informatik HTL, FH, Uni) - Programmierkenntnisse in C#, .Net, WPF, HTML5, Blazor oder Java",https://www.metajob.at/dres/jc?p=00789qe9aqipln
Android Developer (m/w/d),"Um deine Aufgaben bestmöglich umsetzen zu können, solltest du folgende Fähigkeiten mitbringen: Abgeschlossene IT-Ausbildung mit Schwerpunkt Softwareentwicklung (HTL, FH oder Universität) … Sicherer Umgang mit Java und Entwicklungstools (Android Studio, Gradle",https://www.metajob.at/dres/jc?p=000kg0qujyl0xw
Software Architect Developer,Erarbeitung von Anforderungs- und Designspezifikationen - Abstimmung und Ausarbeitung von Schnittstellen mit externen Partnern - Entwicklung bzw. Weiterentwicklung von Serverapplikationen im Umfeld - Straßenverkehrstechnik - Fahrzeug/Infrastrukturkommunikation (Car2X) … Java,https://www.metajob.at/dres/jc?p=00eonfliji3n3a
IT Senior Full Stack Web Application Developer,Professionelle Mitarbeit an IT-Projekten im Bereich Online Banking in unserem Team - Entwicklung anspruchsvoller Webapplikationen - Entwicklung Frontend und Middleware - Aktuelle Webframeworks - Technologien und Skills - Angular - JBoss … Java,https://www.metajob.at/dres/jc?p=00eonfli9hukwd
Softwareentwickler (m/w/d),"Deine Mission … Abgeschlossene technische Ausbildung (HTL, FH, TU) in Softwareentwicklung, Informatik, Telematik o.Ä … Kenntnisse in einer der folgenden Programmiersprachen: C, C++, C#, Java, JavaScript, Python, HTML, Assembler",https://www.metajob.at/dres/jc?p=00e5kzzj9vo4rv
Android Developer,"Konzeption neuer Features und Optimierung im nativen Android Teil unserer Cross-Plattform App - Entwicklung Android-spezifischer Features (App Shortcuts, WearOS App, Action Blocks, uvm.) Wartung und Verbesserung unserer Android Features (NFC, Push Notifications) … Java",https://www.metajob.at/dres/jc?p=00eonflidja4rv
Software Developer,Softwareengineering im Bereich Automatisierung - Entwicklung von Softwarestandards - Eigenständige Projektabwicklung - Entwicklung von hochsprachenbasierenden Programmen für die elektronische Datenverarbeitung - Inbetriebnahme der Softwaremodule im Unternehmen und beim Kunden … Java,https://www.metajob.at/dres/jc?p=00eonfli659xdg
Software Engineer (m/w/d),"Wir suchen eine:n Entwickler:in mit Begeisterung für alle Themen rund um Software! * Als Mitglied eines agilen, verteilten Backend Development Teams bist du an der Weiterentwicklung unserer Produkte und Systeme sowie der Wartung und Pflege der … Du bist leidenschaftliche:r Entwickler:in und hast fundierte … ",https://www.metajob.at/dres/jc?p=000a5vwbme427a
Testautomatisierer (m/w),"Unsere Testautomatisierer werden nach einer eingehenden Certified Tester Schulung und Tool-Einarbeitung laufend in spannenden Entwicklungsprojekten zur … Fundierte Erfahrung und entsprechende Ausbildung in der Software-Entwicklung (Informatik HTL, FH, UNI oder langjährige Praxis)",https://www.metajob.at/dres/jc?p=00fvu544zol57y
Technischer Consultant (m/w),"Mögliche Dienstorte: Wien, Linz oder gesamter deutschsprachiger Raum auch aus dem Homeoffice möglich … Fundierte Erfahrung und entsprechende Ausbildung in der Software-Entwicklung (Informatik HTL, FH, UNI oder langjährige Praxis) - Sehr gute Kenntnisse in Java- ODER .Net-Entwicklungsumgebungen",https://www.metajob.at/dres/jc?p=00fvu544g91afq
Data Engineer (m/w/x),"Aufbau und Management der Datenarchitektur - Daten-Pipelines mittels Java, Python und SQL umsetzen und warten - Design und Umsetzung von verteilten Datenverarbeitungssystemen (Batch und Stream) … Abschluss in Informatik oder Erfahrung im Bereich der Datenverarbeitung und Software Entwicklung",https://www.metajob.at/dres/jc?p=000a57f5sqyj4m
Software Developer - Paketautomaten (m/w/d),"Teil eines multidisziplinären Teams, das auf ein gemeinsames Ziel hinarbeitet … Präferenzen unterstützen Sie diverse agile Produktentwicklungsteams (.NET Locker Software, JAVA Spring Backend, Cloud Kubernetes APP Backend, Angular Web … Mehrere Jahre Berufserfahrung in der Software Entwicklung",https://www.metajob.at/dres/jc?p=000a5vwbqhxcgt
3D-Software Entwickler f. interaktive Technologien – Unity 3D (w/m/d)," … bringen Sie eine fundierte technische Ausbildung an einer HTL, FH oder UNI, im Bereich Informatik/EDV bzw. Softwareentwicklung / Softwareengingeering mit. Sie verfügen über sehr gute Programmierkenntnisse (z.B. C#, Java, usw.) und idealerweise Unity3D Erfahrung, weiters haben Sie technisch … ",https://www.metajob.at/dres/jc?p=00b31jwfwp7fmv
.NET Developer,Sie bestimmen und identifizieren hochrangige funktionale und technische Anforderungen auf der Grundlage von Interaktionen mit dem Benutzer - Sie entwerfen und implementieren Software … Java … Sie mindestens 3 Jahre Berufserfahrung als Software Entwickler haben,https://www.metajob.athttps://devjobs.at/job/17900836940373034?utm_source=metajob&utm_medium=cpc&utm_campaign=mj1
UX/UI Developer,"Arbeit mit verschiedenen Roboter-Plattformen - Mitgestaltung der Smart Shuttle Solution für autonome, intelligente und kooperative Transportroboter - Umsetzung von Anforderungen als Mitglied eines agilen Teams, in Abstimmung mit unseren Kunden … Java",https://www.metajob.at/dres/jc?p=00eonfli76h7z8
Software Engineer New Technologies (m/w/d) Eisenstadt und Linz *8a,"Unser Kunde ist ein Softwarehaus, das seit über 30 Jahren Automatisierungs-Software entwickelt und vertreibt … Erfahrung in Softwareentwicklung mit unterschiedlichen Programmiersprachen wie z.B. Python, JavaScript, C#, Java",https://www.metajob.at/dres/jc?p=00gbrey8szabww
Software-EntwicklerIn für Machine-Learning-Infrastruktur in den Geisteswissenschaften,"Mitarbeit an der Implementierung einer Infrastruktur, die es ForscherInnen aus den (digitalen) Geisteswissenschaften ermöglicht, Machine-Learning Anwendungen … Gute Kenntnisse im Bereich Software-Entwicklung vorzugsweise mit Python und Java",https://www.metajob.at/dres/jc?p=000bt7oxqnhce1
Senior Fullstack Developer,"Relevant academic background in IT or an area related to Computer Science - 3+ years of Fullstack Development experience - 7+ years in Backend Development: Java/Spring Boot focus - Knowledge of Angular, experience with cloud technologies is nice-to-have",https://www.metajob.at/dres/jc?p=002n3bryy3oj9v
Senior Fullstack Developer (m/w/d) in Vienna/Linz or Fully Remote,"Tech-Company in Vienna - About the company: Our client is a long existing company specialising on high quality Software-as-a-Service solutions with focus on hospitality and golf. The company is looking for a Senior Fullstack Developer (m/f/d) in Vienna, Linz or for a fully remote position to start … ",https://www.metajob.at/dres/jc?p=00976zuyvfi7rq
Digital Application Engineer (w/m/*),"mit einer abgeschlossenen Ausbildung im Bereich IT oder Softwareentwicklung (HTL, IT-HAK, FH/Uni) und/oder entsprechende Berufserfahrung in diesem Bereich … Kenntnisse relationaler Datenbanken (SQL), objektorientierter Programmiersprachen (JAVA, Python, o.ä.) und Programmierschnittstellen (APIs)",https://www.metajob.at/dres/jc?p=000a5vwbbadsze
(Senior) Frontend Developer (w/m/d),Für dieses engagierte Team an Enthusiasten suchen wir Unterstützung in Form eines … Java/Web - DU WILLST ... An modernen Webprojekten mitarbeiten - Technical Lead-Developer und Teil eines vollwertigen agilen Teams sein - Dein Wissen in Form von Mentoring und Vorträgen an andere Developer weitergeben,https://www.metajob.at/dres/jc?p=z001rdzfs999k9
Junior Software Developer ERP,"Aktive Unterstützung bei der fachlichen Konzeption von Kundenanforderungen - Design, entwickeln und testen neuer Softwareanwendungen und/oder Funktionen - Programmierung von Schnittstellen zu Drittsystemen - Unterstützung der Consultants beim ERP-Rollout … Java",https://www.metajob.at/dres/jc?p=00eonfliq7b70g
Backend Developer (f/m/d),"You develop microservices for our cloud. You are a member of an agile Scrum team with highly motivated colleagues and work at a top-equipped workplace. You will be involved in all classic tasks of the development process, from software design and development to automated and manual quality assurance",https://www.metajob.at/dres/jc?p=z001ri31wn8pds
Software Developer - Solution development (f/m/d),"Software Development · Linz · Full time - We are committed to transparency and equal treatment, therefore we particularly welcome applications from all age groups, regardless of gender, disabilities … Java, C# or C++). You have already gained extensive programming experience through your previous activities",https://www.metajob.at/dres/jc?p=z001ri31mm0byu
(Senior) Data Engineer (m/w/d),#teamdermöglichkeiten #homeoffice - Place of work: Wels - Das Besondere am Job … Du hast eine abgeschlossene (oder auch laufende) Ausbildung mit Schwerpunkt Datenbanken oder Softwareentwicklung … Gute C# oder Java Kenntnisse hast du bereits,https://www.metajob.at/dres/jc?p=000a5vwbrgiifg
Full Stack Developer & Leading Expert | Unmanned Traffic Management [Drone/Weather solutions],"Minimum 5 years of software development experience in Java - Good knowledge of object-oriented concepts, design patterns and SOLID principles - Passionate about clean and maintainable code - Experience with SOA and microservices Cloud containers experience (e.g",https://www.metajob.at/dres/jc?p=000z4uwu7ls2o3
Entwickler Software C/C++ (w/m/d),"Entwicklung und Weiterentwicklung unserer Software zur Programmierung von Steuerungssystemen mittels Compiler und Runtime Umgebung … Kenntnisse in den Programmiersprachen Java, JavaScript sowie in Webtechnologien und Eclipse von Vorteil",https://www.metajob.at/dres/jc?p=00ci85mhmk31nz
Entwickler Software C/C++ (w/m/d),"Entwicklung und Weiterentwicklung unserer Software zur Programmierung von Steuerungssystemen mittels Compiler und Runtime Umgebung … Kenntnisse in den Programmiersprachen Java, JavaScript sowie in Webtechnologien und Eclipse von Vorteil",https://www.metajob.at/dres/jc?p=00ci85mh2ha5xb
