title,description,cleaned_text
Wirtschaftsjurist/in Kredit Service (m/w/d),Kompetente Abwicklung der seitens der Kundenbetreuer/innen beantragten Kreditfälle * Durchführung von wiederkehrenden Kontroll- und Überprüfungstätigkeiten (z.B. Änderungen im Grund-/Firmenbuch) sowie Sicherheitenbewertungen … Idealerweise abgeschlossene Gerichtspraxis oder Bankerfahrung im Kreditbereich,kompetente abwicklung der seitens der kundenbetreuer innen beantragten kreditf lle durchf hrung von wiederkehrenden kontroll und berpr fungst tigkeiten z b nderungen im grund firmenbuch sowie sicherheitenbewertungen idealerweise abgeschlossene gerichtspraxis oder bankerfahrung im kreditbereich
Kundenberater/in,Starten Sie Ihre Karriere bei der Hausbank der Zukunft als … Vollzeit - St. Georgen im Attergau - Gestalten Sie die Zukunft - mit Ihren Kompetenzen. * Erster Ansprechpartner für Kunden * Betreuung und Beratung zugeordneter Kunden … Vertretung der Bank nach außen,starten sie ihre karriere bei der hausbank der zukunft al vollzeit st georgen im attergau gestalt sie die zukunft mit ihren kompetenzen erster ansprechpartner f r kunden betreuung und beratung zugeordneter kunden vertretung der bank nach au en
Mitarbeiter:in Dokumentengeschäft ab 30 Wochenstunden,"Selbständige Abwicklung des Akkreditiv- und Inkassogeschäftes … leben #glaubandich: Die Sparkasse OÖ steht für Chancengleichheit unabhängig von Geschlecht, Alter, Hautfarbe, Weltanschauung, sexueller Orientierung oder … ",selbst ndige abwicklung de akkreditiv und inkassogesch ftes leben die sparkasse steht f r chancengleichheit unabh ngig von geschlecht alter hautfarbe weltanschauung sexueller orientierung oder
Reporting Spezialist:in,"Dienstort: Wien - Arbeitszeitausmaß: Vollzeit - Berufsfeld: Consulting / Projekt Management, IT, Produktmanagement / Sales Support - Unternehmen: Erste Bank Oesterreich - Die Erste Bank Oesterreich ist eines der führenden heimischen Geldinstitute",dienstort wien arbeitszeitausma vollzeit berufsfeld consulting projekt management produktmanagement sale support unternehmen erste bank oesterreich die erste bank oesterreich ist eines der f hrenden heimischen geldinstitute
Praktikum - Midoffice Funds (all genders),Enge Zusammenarbeit mit den Midoffice Funds-Spezialist:innen - Unterstützung bei Projekten sowie Übernahme eigenständiger Aufgaben und kleiner Projekte - Unterstützung im Kund:innen-Reporting in Hinblick auf die laufende Erstellung von Berichten für bestehende Kund:innen: Es werden Berichte mit hohem … ,enge zusammenarbeit mit den midoffice fund spezialist innen unterst tzung bei projekten sowie bernahme eigenst ndiger aufgaben und kleiner projekte unterst tzung im kund innen reporting hinblick auf die laufende erstellung von berichten f r bestehende kund innen e werden berichte mit hohem
Mitarbeiter Online Sales (m/w/d),"Wien - Bewerben - WERDE TEIL VON SANTANDER - Die Santander Consumer Bank ist ein profilierter Anbieter von Finanzdienstleistungen im Privatkundengeschäft und führend in der herstellerunabhängigen Auto- und … Mutterunternehmen, die spanische Banco Santander, ist eine der größten … und eine der bedeutendsten Banken … ",wien bewerben werde teil von santander die santander consumer bank ist ein profilierter anbieter von finanzdienstleistungen im privatkundengesch ft und f hrend der herstellerunabh ngigen auto und mutterunternehmen die spanische banco santander ist eine der gr ten und eine der bedeutendsten banken
Mitarbeiter (m/w/d) Administration Facility Management,"Starte Deine Karriere bei der Hausbank der Zukunft als … Wien - Gestalte Deine Zukunft - mit Deinen Kompetenzen * Administration im Bereich Facility Management für den Volksbank Verbund (beinhaltet Immobilienflächen, technische Infrastruktur, externe Lieferanten wie … ",starte deine karriere bei der hausbank der zukunft al wien gestalte deine zukunft mit deinen kompetenzen administration im bereich facility management f r den volksbank verbund beinhaltet immobilienfl chen technische infrastruktur externe lieferanten wie
Expert:in Strategisches Kreditrisikomanagement,Dienstort: Graz - Arbeitszeitausmaß: Vollzeit - Berufsfeld: Risikomanagement - Unternehmen: Steiermärkische Sparkasse - Als Mitarbeiter:in der Steiermärkische Sparkasse-Gruppe werden Sie Teil unseres international tätigen Finanzinstituts mit rund 8.000 Mitarbeiter:innen an knapp … ,dienstort graz arbeitszeitausma vollzeit berufsfeld risikomanagement unternehmen steierm rkische sparkasse al mitarbeiter der steierm rkische sparkasse gruppe werden sie teil unseres international tigen finanzinstituts mit rund mitarbeiter innen knapp
Jurist (m/w/d) im Bereich „Recht & Beteiligungen“,"Sie betreuen Sie anlassbezogen Spezialthemen (zB Kapitalerhöhungen, Gesellschaftsgründungen etc) und unterstützen die Leitung der Abteilung bei deren Umsetzung … Sie komplexe Rechtsfragen des österreichischen und internationalen Bank- und Kapitalmarktrechts eigenverantwortlich und abschließend und … ",sie betreuen sie anlassbezogen spezialthemen zb kapitalerh hungen gesellschaftsgr ndungen etc und unterst tzen die leitung der abteilung bei deren umsetzung sie komplexe rechtsfragen de sterreichischen und internationalen bank und kapitalmarktrechts eigenverantwortlich und abschlie end und
Product Management George Business (all genders),"Drive end-to-end implementation of business requirements, make sure the backlog is up to date - Define and align requirements for solution epics, user stories and specific business acceptance criteria with cross functional business and IT development team … product management in the digital banking area … ",drive end end implementation business requirement make sure backlog date define align requirement solution epic user story specific business eptance criterion cross functional business development team product management digital banking area
Trainee Innovation & Projektmanagement (m/w/d),Absolviere das Traineeprogramm im Ausmaß einer Vollzeitbeschäftigung für die Dauer von 12 bzw. 18 Monaten. Neben einer fundierten Bankausbildung erhältst du auch eine hochkarätige Innovationsausbildung. So gestaltest du die Zukunft der Raiffeisenlandesbank OÖ mit,absolviere da traineeprogramm im ausma einer vollzeitbesch ftigung f r die dauer von bzw monaten neben einer fundierten bankausbildung erh ltst du auch eine hochkar tige innovationsausbildung gestaltest du die zukunft der raiffeisenlandesbank mit
"Trainee Risk, Finance, Accounting or Asset Management (m/w/d)",Absolviere das Traineeprogramm im Ausmaß einer Vollzeitbeschäftigung für die Dauer von 12 bzw. 18 Monaten. Neben einer fundierten Bankausbildung erhältst du auch eine hochkarätige Innovationsausbildung. So gestaltest du die Zukunft der Raiffeisenlandesbank OÖ oder der KEPLER-FONDS mit,absolviere da traineeprogramm im ausma einer vollzeitbesch ftigung f r die dauer von bzw monaten neben einer fundierten bankausbildung erh ltst du auch eine hochkar tige innovationsausbildung gestaltest du die zukunft der raiffeisenlandesbank oder der kepler fonds mit
HR Recruiting & Employer Branding Specialist (Befristet für 24 Monate),Dienstort: Graz - Arbeitszeitausmaß: Vollzeit - Berufsfeld: Human resources - Unternehmen: Steiermärkische Sparkasse - Als Mitarbeiter:in der Steiermärkische Sparkasse-Gruppe werden Sie Teil unseres international tätigen Finanzinstituts mit rund 8.000 Mitarbeiter:innen an knapp … ,dienstort graz arbeitszeitausma vollzeit berufsfeld human resource unternehmen steierm rkische sparkasse al mitarbeiter der steierm rkische sparkasse gruppe werden sie teil unseres international tigen finanzinstituts mit rund mitarbeiter innen knapp
Software Developer – Full Stack (m/w/d) für Web Applications,"Klagenfurt , Vollzeit , Berufseinsteiger - Ihre Benefits - BKS Bank-Akademie: Aus- und Weiterbildung, Frauenkarriere, Talenteentwicklung, Traineeprogramm - Work Life Balance: Gesundheitsmanagement, Kinderbetreuung, Sabbatical, psychologische Beratung",klagenfurt vollzeit berufseinsteiger ihre benefit bk bank akademie au und weiterbildung frauenkarriere talenteentwicklung traineeprogramm work life balance gesundheitsmanagement kinderbetreuung sabbatical psychologische beratung
"Head of Organisation, IT-Governance & Information Security (all genders)","Führung und Weiterentwicklung des Teams Organisation, IT-Governance & Informationssicherheit als wesentlicher Bestandteil des Bereichs Organisation & IT … Verständnis für Chancen und Herausforderungen der regulatorischen Anforderungen an die Informations- und Kommunikationstechnologie im Bankensektor",f hrung und weiterentwicklung de team organisation governance informationssicherheit al wesentlicher bestandteil de bereichs organisation verst ndnis f r chancen und herausforderungen der regulatorischen anforderungen die information und kommunikationstechnologie im bankensektor
Trainee Kundenbetreuung (m/w/d),Absolviere das Traineeprogramm im Ausmaß einer Vollzeitbeschäftigung für die Dauer von 12 bzw. 18 Monaten. Neben einer fundierten Bankausbildung erhältst du auch eine hochkarätige Innovationsausbildung. So gestaltest du die Zukunft der Raiffeisenlandesbank OÖ mit,absolviere da traineeprogramm im ausma einer vollzeitbesch ftigung f r die dauer von bzw monaten neben einer fundierten bankausbildung erh ltst du auch eine hochkar tige innovationsausbildung gestaltest du die zukunft der raiffeisenlandesbank mit
Assistenz der Geschäftsleitung,Unterstützung der Geschäftsführung im Daily Business sowie bei spezifischen Aufgaben und Projekten - Zentrale Ansprechperson für alle internen und externen Themen - Effektives Bindeglied zwischen der Geschäftsführung und dem Managementteam … Gutes Verständnis des Bankwesens im Allgemeinen von Vorteil,unterst tzung der gesch ftsf hrung im daily business sowie bei spezifischen aufgaben und projekten zentrale ansprechperson f r alle internen und externen themen effektives bindeglied zwischen der gesch ftsf hrung und dem managementteam gutes verst ndnis de bankwesens im allgemeinen von vorteil
Mitarbeiter Kunden-Service-Center (m/w/d),Starte Deine Karriere bei der VB Services als … Baden bei Wien - Gestalte Deine Zukunft - mit Deinen Kompetenzen - In dieser Rolle unterstützt Du maßgeblich den operativen Betrieb unseres Kunden-Service-Centers am Standort Baden … Bereich der (telefonischen) Kundenbetreuung einer Bank sowie Freude am Telefonieren,starte deine karriere bei der vb service al baden bei wien gestalte deine zukunft mit deinen kompetenzen dieser rolle unterst tzt du geblich den operativen betrieb unseres kunden service center standort baden bereich der telefonischen kundenbetreuung einer bank sowie freude telefonieren
Kreditmanagement (m/w/d),"Denn so schaffen wir gemeinsam ein dynamisches Arbeitsumfeld, bieten jedem Teammitglied vielfältige Aufgabenstellungen und garantieren einen sicheren … Bewirb dich jetzt und komm zu uns ins tolle Team der Raiffeisenbank Stallhofen",denn schaffen wir gemeinsam ein dynamisches arbeitsumfeld bieten jedem teammitglied vielf ltige aufgabenstellungen und garantieren einen sicheren bewirb dich jetzt und komm zu un in tolle team der raiffeisenbank stallhofen
Firmenkundenbetreuer (m/w/d),"Nachhaltigste Bank Österreichs, EMAS Zertifizierung … Auf jeden Fall ein Jahresbruttogehalt ab EUR 42.000 auf Vollzeitbasis. Diese Aufgaben erwarten Sie * Sie realisieren die Pläne und Projekte von Unternehmen und erkennen Kreditrisiken und gehen richtig mit ihnen um",nachhaltigste bank sterreichs emas zertifizierung auf jeden fall ein jahresbruttogehalt ab eur auf vollzeitbasis diese aufgaben erwarten sie sie realisieren die pl ne und projekte von unternehmen und erkennen kreditrisiken und gehen richtig mit ihnen um
Anlageberater (m/w/d),"Nachhaltigste Bank Österreichs, EMAS Zertifizierung … Wir bieten Ihnen eine marktkonforme Bezahlung entsprechend Ihrer Qualifikation und Erfahrung. Auf jeden Fall ein Jahresbruttogehalt ab EUR 35.000 auf Vollzeitbasis. Diese Aufgaben erwarten Sie",nachhaltigste bank sterreichs emas zertifizierung wir bieten ihnen eine marktkonforme bezahlung entsprechend ihrer qualifikation und erfahrung auf jeden fall ein jahresbruttogehalt ab eur auf vollzeitbasis diese aufgaben erwarten sie
Kundenberater (m/w/d) mit Erfahrung,Starte Deine Karriere bei der Hausbank der Zukunft als … Raum Horn - Gestalte Deine Zukunft - mit Deinen Kompetenzen * in dem Du gerne Verantwortung für die Betreuung der bestehenden Kunden übernimmst … in dem Du mehrjährige Bankerfahrung mitbringst und Kundenpartnerschaft lebst,starte deine karriere bei der hausbank der zukunft al raum horn gestalte deine zukunft mit deinen kompetenzen dem du gerne verantwortung f r die betreuung der bestehenden kunden bernimmst dem du mehrj hrige bankerfahrung mitbringst und kundenpartnerschaft lebst
Mitarbeiter im Kreditrisikomanagement (m/w/d) - Schwerpunkt Immobilien,Linz - Kontakt ... Tel.: +43 732 7802 - 37232 - Online Bewerbung - MY JOB: Werden Sie Teil unseres Teams im Bereich Kreditmanagement! Nach einer entsprechenden Einschulungsphase übernehmen Sie eigenständig und eigenverantwortlich die Bearbeitung von Kreditanträgen und treffen … Kreditgestion unter Einhaltung der … ,linz kontakt tel online bewerbung job werden sie teil unseres team im bereich kreditmanagement nach einer entsprechenden einschulungsphase bernehmen sie eigenst ndig und eigenverantwortlich die bearbeitung von kreditantr gen und treffen kreditgestion unter einhaltung der
Trainee Firmenkundenberatung (m/w/d),"Sie starten bald und mit Unterstützung mit der Beratung und Betreuung unserer FirmenkundInnen zu Finanzthemen und werden nach und nach zum/zur SpezialistIn im … Oberbank ist anders, weil Sie Ihre Karriere selbst in der Hand haben und wir Sie dabei unterstützen",sie starten bald und mit unterst tzung mit der beratung und betreuung unserer firmenkundinnen zu finanzthemen und werden nach und nach zum zur spezialistin im oberbank ist anders weil sie ihre karriere selbst der hand haben und wir sie dabei unterst tzen
Sachbearbeiter*in Kundenservice,abgeschlossene höhere kaufmännische Ausbildung (HAK) * bereits min 2 Jahre Berufserfahrung im Bankenbereich bzw. im Kundenservice * Buchhaltungskenntnisse von Vorteil * ausgezeichnete MS- Office Kenntnisse * sehr gute Englischkenntnisse,abgeschlossene h kaufm nnische ausbildung hak bereits min jahre berufserfahrung im bankenbereich bzw im kundenservice buchhaltungskenntnisse von vorteil ausgezeichnete m office kenntnisse sehr gute englischkenntnisse
MitarbeiterIn in der Vorstandsassistenz (m/w/d),"Unterstützung des Vorstands in allen organisatorischen und administrativen Belangen * Vorrausschauendes Terminmanagement sowie Bearbeitung sämtlicher Korrespondenzen (z.B. Diktate, Briefe) … Eine fundierte Bankausbildung und individuelle Weiterbildungsprogramme",unterst tzung de vorstands allen organisatorischen und administrativen belangen vorrausschauendes terminmanagement sowie bearbeitung mtlicher korrespondenzen z b diktate briefe eine fundierte bankausbildung und individuelle weiterbildungsprogramme
